Cluster,FIPS Code
0,5129
0,45033
0,1041
0,21115
0,37193
0,12049
0,48389
0,1035
0,48317
0,48115
0,47071
0,51105
0,51139
0,28027
0,22097
0,21009
0,45065
0,28013
0,54031
0,21133
0,45061
0,22001
0,48255
0,29069
0,13107
0,6025
0,47091
0,22009
0,48101
0,28103
0,21085
0,13197
0,21153
0,51125
0,5147
0,1027
0,47185
0,28143
0,28057
0,45027
0,47095
0,51173
0,38047
0,1059
0,47057
0,54047
0,13233
0,47169
0,21189
0,28125
0,13155
0,21131
0,29065
0,4001
0,51183
0,21129
0,5077
0,45089
0,21137
0,47181
0,21003
0,51720
0,13061
0,28147
0,21043
0,21087
0,28007
0,21071
0,13301
0,47121
0,1007
0,28053
0,13173
0,47023
0,13283
0,21187
0,13007
0,13163
0,21095
0,1079
0,13259
0,48123
0,22025
0,21025
0,51141
0,21119
0,13243
0,37185
0,51169
0,51035
0,48489
0,12027
0,5107
0,28141
0,21147
0,28163
0,13003
0,47097
0,21195
0,28093
0,1075
0,47039
0,47029
0,48247
0,48061
0,1105
0,47013
0,13083
0,54015
0,28051
0,21109
0,13161
0,1119
0,13119
0,45069
0,29143
0,47153
0,13065
0,15005
0,21177
0,21069
0,48261
0,47017
0,13157
0,47061
0,13239
0,13141
0,1029
0,22007
0,13293
0,51081
0,21053
0,37123
0,47007
0,21079
0,28123
0,47137
0,37083
0,28017
0,51077
0,21011
0,54005
0,22039
0,5017
0,5123
0,29157
0,13265
0,51025
0,37131
0,21203
0,13149
0,21207
0,47075
0,21175
0,13193
0,48165
0,21197
0,29221
0,5067
0,47115
0,21181
0,47015
0,21057
0,21065
0,1011
0,47135
0,47123
0,13131
0,47159
0,21023
0,22041
0,13133
0,5127
0,48163
0,13125
0,47133
0,48017
0,45053
0,48283
0,54045
0,51029
0,47067
0,51027
0,48229
0,47139
0,13123
0,51037
0,21051
0,47083
0,28135
0,47111
0,13271
0,54021
0,39075
0,13307
0,29133
0,45005
0,13099
0,13043
0,21125
0,54059
0,13273
0,28063
0,29223
0,21121
0,1093
0,22099
0,1133
0,47025
0,29203
0,48427
0,21231
0,21165
0,48095
0,21013
0,47027
0,47151
0,1049
0,54043
0,48127
0,47049
0,29181
0,48215
0,48047
0,45025
0,21235
0,1037
0,48107
0,51089
0,46089
0,21171
0,37033
0,51051
0,21001
0,28133
0,28119
0,22083
0,5075
0,48507
0,45067
0,13287
0,21135
0,1065
0,48131
0,1131
0,1013
0,1111
0,5111
0,5021
0,54109
0,29123
0,5121
0,38083
0,1063
0,21099
0,21219
0,5073
0,13167
0,45087
0,13213
0,21063
0,28079
0,37015
0,51167
0,13055
0,21031
0,48323
0,54101
0,47175
0,21193
0,1017
0,13289
0,28015
0,51083
0,47099
0,28139
0,28117
0,22065
0,1019
0,28055
0,47087
0,28157
0,21159
0,28161
0,29017
0,21075
0,13253
0,47173
0,13037
0,48505
0,13205
0,21237
0,54013
0,21169
0,51111
0,13315
0,13105
0,13199
0,22123
0,47041
0,21127
0,13269
0,21061
0,13165
0,13093
0,21201
0,21183
0,29179
0,38051
0,51135
0,5095
0,28107
0,29155
0,22035
0,47101
0,1023
0,48479
0,48377
0,51195
0,48305
0,13075
0,21045
0,37005
0,47069
0,5049
0,48109
0,28009
1,13129
1,40029
1,22117
1,13045
1,47043
1,37069
1,13291
1,51175
1,48069
1,13229
1,5145
1,13049
1,47003
1,46017
1,29093
1,12121
1,29186
1,38029
1,39163
1,5047
1,13191
1,12077
1,13019
1,1115
1,29125
1,48241
1,5025
1,47117
1,22047
1,21007
1,47045
1,51021
1,48315
1,47129
1,8023
1,5097
1,21155
1,47103
1,22111
1,47077
1,21213
1,5071
1,21055
1,29229
1,13221
1,5105
1,12043
1,13091
1,48403
1,48385
1,13023
1,40015
1,12041
1,5033
1,13251
1,13299
1,28077
1,48145
1,47055
1,13181
1,51580
1,1123
1,51049
1,54001
1,45071
1,21161
1,37181
1,37173
1,24019
1,48293
1,40127
1,48351
1,13313
1,40023
1,22057
1,4023
1,47143
1,28137
1,29091
1,5133
1,28129
1,21191
1,28115
1,28065
1,39145
1,47131
1,48445
1,28159
1,22023
1,51001
1,5037
1,45039
1,45029
1,34011
1,51143
1,54085
1,12047
1,21205
1,48217
1,28043
1,21103
1,48325
1,47033
1,21089
1,48387
1,5003
1,2158
1,37003
1,1067
1,1085
1,13209
1,13137
1,48055
1,5039
1,12013
1,1005
1,21217
1,48177
1,21107
1,5113
1,46031
1,29039
1,28111
1,37171
1,48279
1,1127
1,37143
1,51193
1,48149
1,13159
1,47167
1,22003
1,48137
1,48093
1,5087
1,13211
1,51079
1,12107
1,51036
1,12067
1,16073
1,48207
1,48275
1,13297
1,1061
1,12029
1,5055
1,35059
1,51595
1,22093
1,5023
1,47155
1,1113
1,28127
1,51007
1,21223
1,48369
1,12075
1,22021
1,13079
1,48399
1,48155
1,37073
1,54041
1,12079
1,39053
1,17059
1,48313
1,29055
1,1039
1,26085
1,21083
1,22127
1,48335
1,17003
1,35031
1,22027
1,28039
1,28003
1,28005
1,47183
1,13257
1,48117
1,48223
1,13015
1,28145
1,40135
1,29073
1,29131
1,47089
1,51147
1,5089
1,39079
1,13309
1,17065
1,5109
1,37039
1,13275
1,12133
1,48185
1,54027
1,51117
1,37103
1,37157
1,5057
1,17069
1,48083
1,28069
1,5035
1,13147
1,21139
1,55041
1,54025
1,45021
1,48455
1,28031
1,48373
1,13195
1,12119
1,37079
1,5011
1,5001
1,48419
1,5093
1,37117
1,21027
1,13317
1,51109
1,13201
1,47109
1,37165
1,13189
1,51155
1,5043
1,2188
1,47147
1,51165
1,47019
1,48225
1,21167
1,39001
1,13109
1,28097
1,13101
1,13227
1,13217
1,37167
1,13237
1,26051
1,18143
1,21233
1,51530
1,12063
1,13111
1,37153
1,54007
1,13027
1,48153
1,47105
1,26129
1,13087
1,5081
1,47171
1,48105
1,1053
1,22049
1,21017
1,40063
1,29171
1,28113
1,48253
1,12093
1,5079
1,21039
1,13267
1,22077
1,51063
1,22091
1,2164
1,47081
1,28029
1,51515
1,48063
1,13175
1,47085
1,5099
1,24039
1,1091
1,5117
1,13241
1,37111
1,48379
1,46137
1,21229
1,13295
1,29119
1,51181
1,1047
1,21097
1,28019
1,5065
1,12039
1,37043
1,40001
1,54099
1,21077
1,5063
1,40049
1,48405
1,51131
1,47107
1,48079
1,8021
1,5141
1,35033
1,5149
1,37095
1,37163
1,28025
1,37093
1,51011
1,48169
1,47177
1,13001
1,5091
1,28151
1,45057
1,13081
1,37017
1,21123
1,51185
1,54067
1,47161
1,13143
1,48331
1,48345
1,5083
1,37151
1,29187
1,12037
1,29207
1,48249
1,54097
1,48239
1,48411
1,29141
1,35011
1,47079
1,21221
1,13285
1,48301
1,22043
1,13235
1,54065
1,40057
1,21081
1,29059
1,29139
1,29035
1,37155
1,29185
1,5135
1,54017
1,12059
1,47073
1,47053
1,47047
1,29215
1,26141
1,22045
1,48493
1,22031
1,21021
1,54081
1,35051
1,51033
1,37169
1,47141
1,22059
1,28061
1,45081
1,48395
1,37177
1,39015
1,45009
1,27029
1,18087
1,28041
1,51590
1,35029
1,54089
1,12007
1,13171
1,5041
1,12003
1,28095
1,45017
1,26083
1,13281
1,54077
1,45023
1,51053
1,22085
1,21173
1,21149
1,5013
1,48337
1,22067
1,37121
1,1057
1,48461
1,47005
1,13279
1,28083
1,48437
1,28101
1,54075
1,22053
1,48191
1,1071
1,1107
1,13319
1,28091
1,51197
1,37161
1,35019
1,48089
1,13017
1,51097
1,28099
1,29085
1,28155
1,29015
1,22119
1,51091
1,21105
1,13305
1,51009
1,48197
