Cluster,FIPS Code
0,41067
0,8113
0,53033
0,4019
0,40139
0,48339
0,8107
0,51013
0,36103
0,35043
0,19103
0,39049
0,8093
0,13113
0,25015
0,49053
0,29101
0,39057
0,36067
0,49011
0,18057
0,6013
0,8067
0,13135
0,24025
0,24027
0,6083
0,6037
0,51683
0,29189
0,40039
0,53061
0,17097
0,31019
0,49035
0,8027
0,51735
0,6001
0,41000
0,26089
0,48011
0,51199
0,33011
0,30051
0,42029
0,37119
0,25009
0,2110
0,51570
0,44009
0,25021
0,31179
0,6095
0,42091
0,53075
0,25019
0,26065
0,19153
0,6111
0,40071
0,53063
0,17019
0,40143
0,20193
0,23015
0,6113
0,6063
0,55033
0,8007
0,33017
0,29001
0,34037
0,34005
0,20177
0,51510
0,34027
0,25001
0,27031
0,20173
0,28049
0,48201
0,46065
0,31055
0,2170
0,17113
0,8035
0,53029
0,26161
0,20083
0,6057
0,32029
0,30111
0,32510
0,46135
0,24033
0,6061
0,6023
0,8019
0,37135
0,34003
0,13073
0,30091
0,29019
0,30081
0,12061
0,16081
0,51107
0,51087
0,17111
0,16057
0,2020
0,49005
0,51830
0,10003
0,33013
0,53005
0,22033
0,38091
0,45013
0,2261
0,51700
0,36079
0,16023
0,31153
0,50015
0,1089
0,27103
0,34019
0,20111
0,8053
0,47187
0,30031
0,26081
0,17037
0,23005
0,8059
0,56033
0,56025
0,51650
0,16033
0,9003
0,2122
0,53071
0,6017
0,41051
0,12115
0,2150
0,31109
0,56001
0,4005
0,17043
0,38035
0,26055
0,46011
0,26077
0,6053
0,26111
0,49029
0,20051
0,9013
0,2090
0,6087
0,38003
0,12073
0,34025
0,53067
0,8047
0,31045
0,24031
0,9009
0,17167
0,48167
0,32031
0,48113
0,36111
0,20161
0,49049
0,8103
0,30041
0,16019
0,48183
0,20145
0,48027
0,18105
0,41021
0,35027
0,6045
0,53035
0,9005
0,8003
0,48121
0,16001
0,40147
0,55089
0,22051
0,6059
0,27013
0,51161
0,8123
0,36027
0,8077
0,41003
0,1101
0,38101
0,48453
0,6081
0,41039
0,55133
0,15001
0,50007
0,20055
0,51059
0,20057
0,41017
0,49043
0,15003
0,50027
0,27027
0,24003
0,36091
0,50021
0,6051
0,8045
0,40027
0,2100
0,18157
0,38071
0,2060
0,27163
0,27123
0,12087
0,38015
0,6067
0,26047
0,17089
0,6101
0,38033
0,51810
0,50001
0,6073
0,12085
0,22103
0,16025
0,48381
0,21185
0,15009
0,34021
0,29165
0,34039
