Cluster,FIPS Code
0,51181
0,21009
0,13093
0,45039
0,37075
0,37199
0,45089
0,21199
0,48089
0,21171
0,21177
0,48185
0,13005
0,21051
0,22023
0,38051
0,28051
0,47081
0,48373
0,37079
0,1019
0,5137
0,48387
0,21053
0,28031
0,21077
0,13301
0,48385
0,21123
0,28161
0,5123
0,48419
0,51133
0,48279
0,51141
0,29221
0,13297
0,13075
0,28065
0,48217
0,13147
0,12059
0,47067
0,13255
0,51173
0,13217
0,48489
0,51051
0,21043
0,1041
0,48055
0,51167
0,21197
0,13101
0,47153
0,48293
0,28019
0,54021
0,51067
0,1029
0,48275
0,47181
0,5101
0,45005
0,22077
0,37023
0,47137
0,48403
0,1111
0,51033
0,28097
0,45025
0,51083
0,21159
0,13235
0,21001
0,28013
0,47041
0,54015
0,21235
0,28133
0,48395
0,13105
0,5055
0,51053
0,28057
0,21025
0,37095
0,37177
0,37163
0,13181
0,22039
0,13263
0,21069
0,47091
0,21003
0,13195
0,48061
0,47121
0,13163
0,24019
0,13261
0,13303
0,13049
0,13085
0,48119
0,21193
0,48249
0,13239
0,47023
0,48377
0,28123
0,22097
0,51035
0,22025
0,13087
0,13109
0,55078
0,37005
0,21135
0,21133
0,21187
0,37077
0,47151
0,37069
0,13243
0,21063
0,37117
0,21115
0,17069
0,1037
0,37157
0,21175
0,28007
0,51063
0,13071
0,13283
0,21057
0,28069
0,37123
0,47025
0,48255
0,47017
0,45023
0,37009
0,29017
0,13193
0,5079
0,51191
0,51193
0,13199
0,13207
0,15005
0,48175
0,28015
0,28009
0,51097
0,13011
0,48261
0,48163
0,47139
0,37131
0,45033
0,13029
0,21181
0,37173
0,37091
0,13161
0,28093
0,47013
0,21189
0,13281
0,51595
0,22041
0,51135
0,5111
0,51530
0,51113
0,39075
0,48287
0,48399
0,13267
0,13077
0,51109
0,21217
0,54023
0,48307
0,13251
0,13279
0,37171
0,48123
0,13017
0,1067
0,13125
0,13157
0,28011
0,48125
0,51157
0,37103
0,47185
0,47071
0,21061
0,45029
0,48379
0,48169
0,37061
0,13293
0,28117
0,28053
0,13069
0,47115
0,51105
0,21065
0,38083
0,13091
0,22001
0,51185
0,48109
0,1075
0,1093
0,54013
0,47035
0,13309
0,13099
0,48427
0,13197
0,21071
0,13123
0,1039
0,47123
0,37073
0,5021
0,13081
0,47173
0,47087
0,29133
0,5107
0,48285
0,13061
0,13317
0,13313
0,47057
0,13129
0,47109
0,28163
0,21219
0,48083
0,51037
0,21031
0,51075
0,1023
0,2050
0,48407
0,47029
0,47047
0,45065
0,22027
0,47039
0,28083
0,51155
0,45069
0,54047
0,54005
0,48047
0,48463
0,13043
0,12049
0,51169
0,37181
0,45001
0,21147
0,22125
0,13033
0,1085
0,21085
0,48015
0,37155
0,45073
0,28119
0,13287
0,51049
0,28005
0,37197
0,21109
0,13079
0,13027
0,37029
0,48505
0,1105
0,13259
0,48177
0,45067
0,1113
0,37017
0,48331
0,47007
0,13035
0,22065
0,29155
0,13209
0,13133
0,45049
0,21137
0,45087
0,29065
0,51143
0,48283
0,47135
0,13137
0,24039
0,13141
0,45037
0,47175
0,13315
0,37027
0,28103
0,13223
0,28135
0,47159
0,47133
0,37043
0,13107
0,28079
0,5117
0,51720
0,54007
0,37145
0,1013
0,13055
0,22107
0,48271
0,21207
0,5037
0,48247
0,47183
0,37041
0,47045
0,45061
0,51009
0,28125
0,48479
0,29035
0,48093
0,22035
0,35033
0,47049
0,28153
0,48333
0,47171
0,28055
0,12037
0,1131
0,28143
0,37047
0,1035
0,21125
0,47169
0,48507
0,13007
0,5077
0,51125
0,47077
0,40029
0,13013
0,13271
0,13273
0,40005
0,29069
0,13295
0,21141
0,48325
0,21153
0,45071
0,1007
0,13065
0,48455
0,51131
0,51195
0,51027
0,21203
0,45059
0,51081
0,37143
0,51036
0,37161
0,29123
0,48107
0,2158
0,21027
0,5075
0,47015
0,12079
0,13191
0,5121
0,13173
0,48115
0,13289
0,47069
0,13321
0,22057
0,13189
0,8023
0,22007
0,21087
0,21023
0,47111
0,13201
0,28157
0,29143
0,13159
0,45081
0,48389
0,51640
0,5147
0,13037
0,45009
0,21215
0,21099
0,48149
0,48013
0,37039
0,51025
0,22123
0,13167
0,51175
0,1059
0,48323
0,48145
0,54101
0,1017
0,13265
0,38029
0,5073
0,1065
0,48493
0,38047
0,1107
0,22091
0,13277
0,51147
0,47075
0,37083
0,1063
0,13257
0,22081
0,1079
0,51620
0,40001
0,21131
0,37071
0,13285
0,13143
0,51139
0,47161
0,37033
0,51159
0,47099
0,13307
0,21011
0,13213
0,21165
0,13083
0,51089
0,45027
0,51117
0,51197
0,37193
0,51057
0,46102
0,1133
0,51029
0,13205
0,13015
0,51001
0,5127
0,13227
0,13187
0,21121
0,51007
0,51800
0,13221
0,13003
0,13111
0,48207
0,51077
0,48405
0,48239
0,47061
0,28027
0,51183
0,13175
0,22013
0,45021
0,13241
0,21201
0,37003
0,48289
0,48327
0,28107
0,22021
0,21169
0,54043
0,21095
0,48193
0,22113
0,21013
0,29181
0,37065
0,21127
0,21183
0,37115
0,21195
0,21231
0,13001
0,13291
0,13155
0,21045
0,21237
0,54059
0,13165
0,45011
0,54109
0,22083
0,54031
0,5017
0,13149
0,28063
0,48391
0,48305
0,13249
0,48215
0,47097
0,13131
0,22009
0,51111
0,37121
0,29223
0,1049
0,13253
0,13119
0,13233
0,29157
0,13171
0,13019
0,1057
0,21129
0,48101
0,13211
0,48131
0,13269
0,1011
0,5129
0,37185
0,21119
0,47129
0,1005
0,48229
0,51011
0,48051
0,48153
0,29179
0,47095
0,13319
0,37015
0,21079
0,22099
0,47027
0,46089
0,5067
0,48127
0,5095
1,48365
1,21097
1,48345
1,21225
1,28043
1,13025
1,51079
1,21007
1,29085
1,48241
1,12029
1,29131
1,51520
1,47103
1,17121
1,48067
1,54025
1,21017
1,29015
1,5001
1,1109
1,5135
1,13039
1,38069
1,40099
1,34011
1,5061
1,1055
1,34017
1,48057
1,5089
1,38043
1,27107
1,48081
1,5085
1,48267
1,45043
1,51119
1,48383
1,45017
1,48447
1,37169
1,51021
1,5071
1,28061
1,51103
1,37093
1,40135
1,13177
1,5065
1,5057
1,22079
1,48449
1,13103
1,48481
1,5049
1,28003
1,37153
1,13023
1,1095
1,47019
1,54063
1,28113
1,38037
1,28147
1,50009
1,46045
1,48105
1,21167
1,47053
1,51093
1,37011
1,37013
1,48277
1,54083
1,17189
1,45031
1,39145
1,29135
1,13169
1,21033
1,5087
1,48433
1,5053
1,40111
1,16073
1,47117
1,24047
1,21105
1,54053
1,1099
1,48129
1,12107
1,47031
1,40015
1,48337
1,28023
1,51163
1,37187
1,21179
1,18175
1,48171
1,24023
1,37167
1,48005
1,5039
1,48023
1,48137
1,48189
1,21149
1,29185
1,54077
1,29067
1,1091
1,5011
1,13229
1,5031
1,37053
1,5059
1,21055
1,35039
1,37195
1,26083
1,47147
1,5033
1,12119
1,13231
1,5015
1,13047
1,22067
1,37035
1,47089
1,47155
1,48257
1,5041
1,45057
1,5099
1,5003
1,51005
1,5105
1,37151
1,44007
1,42101
1,27143
1,28155
1,29125
1,48077
1,17191
1,47079
1,48503
1,8055
1,22049
1,48199
1,40091
1,40121
1,47033
1,28037
1,40127
1,45055
1,1115
1,45053
1,21103
1,21075
1,48003
1,13225
1,6025
1,54019
1,24510
1,51019
1,37109
1,48075
1,21161
1,48009
1,47167
1,21021
1,22053
1,38103
1,13311
1,5063
1,13139
1,27135
1,5023
1,29219
1,48173
1,48319
1,29119
1,54017
1,28017
1,45077
1,27097
1,48031
1,42059
1,37097
1,54099
1,48425
1,48311
1,28129
1,51065
1,48079
1,48409
1,46095
1,22031
1,46041
1,1119
1,4023
1,37165
1,21223
1,47141
1,47177
1,28099
1,40009
1,48429
1,48147
1,17065
1,51071
1,54081
1,28145
1,28095
1,47145
1,48315
1,40013
1,54045
1,39053
1,46067
1,22043
1,26141
1,28091
1,1053
1,51045
1,48223
1,29105
1,48343
1,5083
1,39131
1,48063
1,48487
1,48401
1,12075
1,48445
1,1127
1,40089
1,21157
1,38079
1,26011
1,40075
1,12051
1,17079
1,48001
1,40077
1,21173
1,17005
1,21233
1,51580
1,21083
1,21041
1,12027
1,1009
1,51187
1,5081
1,51515
1,54001
1,21037
1,5113
1,1061
1,47105
1,37007
1,54067
1,38005
1,13115
1,29113
1,47073
1,51127
1,42057
1,48457
1,5109
1,48371
1,17027
1,5043
1,5141
1,48437
1,5133
1,22037
1,5029
1,22059
1,28127
1,28159
1,54075
1,48035
1,27029
1,18117
1,46031
1,21211
1,29201
1,37137
1,21005
1,22119
1,29091
1,37025
1,48237
1,40035
1,29510
1,47011
1,45047
1,12041
1,28101
1,48335
1,35051
1,37045
1,47127
1,48197
1,38041
1,27125
1,22069
1,40061
1,48219
1,54041
1,46021
1,27153
1,48313
1,47083
1,27081
1,29093
1,28137
1,51730
1,17153
1,48263
1,1047
1,21155
1,29186
1,48165
1,18155
1,22101
1,28077
1,48033
1,21039
1,21089
1,55119
1,1025
1,48021
1,37113
1,48351
1,13151
1,22003
1,22117
1,29207
1,22111
1,18087
1,47107
1,5093
1,47101
1,48191
1,28041
1,1027
1,48059
1,48155
1,48501
1,2180
1,38099
1,35029
1,40085
1,17059
1,48321
1,51069
1,18123
1,1021
1,47043
1,46109
1,1043
1,40095
1,21229
1,18047
1,37101
1,46039
1,13009
1,12047
1,29055
1,5035
1,37107
1,22127
1,51091
1,17127
1,21191
1,22029
1,54085
1,46043
1,21205
1,47119
1,48213
1,13045
1,12065
1,21139
1,40079
1,48253
1,47085
1,12123
1,37179
1,54097
1,21151
1,51115
1,29153
1,12133
1,54105
1,21049
1,51670
1,28111
1,27087
1,38065
1,48461
1,45083
1,48459
1,24029
1,18143
1,51031
1,40055
1,28139
1,48363
1,39163
1,51165
1,13097
1,28039
1,48151
1,38085
1,48431
1,17181
1,48045
1,40067
1,48477
1,37141
1,29059
1,17051
1,18149
1,54089
1,13275
1,22093
1,29195
1,29171
1,21029
1,48087
1,5103
1,48227
1,22045
1,12007
1,45091
1,48349
1,54055
1,37099
1,48095
1,48053
1,10005
1,47005
1,29215
1,45007
1,35031
1,47055
1,48317
1,8021
1,12063
1,13237
1,45085
1,17055
1,36047
1,47003
1,51840
1,21143
1,22047
1,29151
1,48073
1,48495
1,51690
1,28067
1,12131
1,37037
1,17081
1,1123
1,22109
1,29073
1,13117
1,47021
1,48483
1,29071
1,29141
1,40133
1,47059
1,51047
1,13299
1,47051
1,12003
1,29229
1,40063
1,5027
1,4021
1,37159
1,48465
1,28025
1,48499
1,8025
1,13031
1,17151
1,21107
1,48161
1,29139
1,48139
1,40057
1,40041
1,13305
1,12093
1,37085
1,37087
1,54071
1,17087
1,47143
1,51560
1,37059
1,38049
1,1087
1,5025
1,54027
1,17193
1,21221
1,54065
1,22105
1,2188
1,1129
1,51017
1,1071
1,22075
1,51015
1,40033
1,48069
1,48133
1,29039
1,48025
1,12013
1,5145
1,46091
1,5047
1,51171
1,51101
1,45003
1,5019
1,28021
1,39015
1,21209
1,28085
1,51137
1,46023
1,17145
1,35011
1,54003
1,29023
