Cluster,FIPS Code
0,13175
0,47175
0,47091
0,12003
0,13283
0,16077
0,47069
0,18079
0,21065
0,29067
0,47057
0,29211
0,45067
0,54099
0,22003
0,29133
0,5083
0,54013
0,54047
0,51053
0,40089
0,13037
0,47075
0,21187
0,1063
0,47043
0,39079
0,13061
0,13011
0,22045
0,47015
0,13091
0,5135
0,22035
0,29085
0,54041
0,54053
0,12077
0,51580
0,21077
0,29179
0,29215
0,42033
0,22043
0,22029
0,22031
0,13317
0,21191
0,1029
0,40005
0,51036
0,47067
0,13125
0,54089
0,12027
0,13315
0,22083
0,5095
0,51029
0,39031
0,5001
0,13233
0,42109
0,21181
0,13167
0,29009
0,5071
0,39053
0,13049
0,21197
0,28065
0,13195
0,13265
0,1119
0,48083
0,5149
0,35011
0,54015
0,22119
0,26013
0,22081
0,29207
0,47079
0,21237
0,28141
0,13279
0,47095
0,21097
0,22013
0,37015
0,22057
0,21155
0,54007
0,47173
0,29041
0,2050
0,42009
0,22041
0,21099
0,54063
0,29063
0,29093
0,51530
0,21171
0,13109
0,22113
0,47169
0,13099
0,54045
0,29135
0,1041
0,47107
0,54027
0,47005
0,21199
0,51183
0,47071
0,5041
0,47133
0,12133
0,13007
0,22021
0,47081
0,47083
0,29199
0,1007
0,47181
0,29055
0,18117
0,29143
0,54059
0,51159
0,54001
0,37003
0,13229
0,22123
0,13105
0,18009
0,1021
0,21027
0,13055
0,1065
0,21009
0,5147
0,13017
0,39047
0,13239
0,1099
0,48269
0,13257
0,39163
0,47029
0,22087
0,29155
0,13161
0,47135
0,18025
0,54083
0,47171
0,5123
0,1017
0,2013
0,13307
0,26085
0,5017
0,54097
0,21103
0,21105
0,29141
0,21165
0,21233
0,5047
0,13111
0,13163
0,28039
0,5117
0,42087
0,13093
0,47013
0,21177
0,47117
0,47007
0,21081
0,40127
0,13251
0,40023
0,48237
0,22077
0,21141
0,40029
0,54095
0,47123
0,13141
0,22053
0,29201
0,39111
0,28147
0,5105
0,22059
0,29017
0,21061
0,54085
0,47055
0,13149
0,47017
0,40001
0,42111
0,1025
0,47019
0,22047
0,39015
0,28129
0,5011
0,47027
0,21159
0,1035
0,47059
0,5037
0,12043
0,21223
0,13159
0,55019
0,51001
0,13035
0,47177
0,24039
0,48405
0,47061
0,54005
0,45081
0,54071
0,45005
0,28127
0,47151
0,47063
0,13107
0,12107
0,13235
0,12029
0,54075
0,29125
0,21129
0,45069
0,39121
0,47159
0,22001
0,45049
0,29059
0,1079
0,21153
0,13033
0,29163
0,37007
0,47153
0,39127
0,51077
0,5013
0,29153
0,42097
0,54087
0,48399
0,12049
0,22091
0,48301
0,21109
0,22065
0,28111
0,42053
0,48047
0,40067
0,42057
0,13003
0,13075
0,47101
0,18149
0,12121
0,21023
0,1057
0,54023
0,47131
0,29081
0,5039
0,13205
0,54077
0,48285
0,40079
0,45033
0,29229
0,13199
0,54101
0,54093
0,5077
0,22097
0,13209
0,54109
0,13267
0,5079
0,21137
0,54105
0,8073
0,1071
0,5141
0,13181
0,48387
0,46017
0,47041
0,29065
0,21147
0,22049
0,18143
0,34011
0,39001
0,13201
0,29105
0,47049
0,21031
0,21079
0,21041
0,47139
0,29149
0,40061
0,29139
0,48407
0,47121
0,21063
0,13305
0,18139
0,5101
0,1131
0,13069
0,22067
0,17017
0,42051
0,16063
0,21169
0,21121
0,29181
0,51139
0,13271
0,18123
0,22009
0,21229
0,48253
0,22107
0,47097
0,21069
0,54103
0,22085
0,13301
0,13263
0,18155
0,13289
0,29007
0,42067
0,21183
0,21043
0,22025
0,12123
0,13321
0,13309
0,22111
0,47077
0,22127
0,1129
0,13001
0,21203
0,51081
0,47129
0,8011
0,5129
0,47033
0,47137
0,47103
0,1107
0,5087
0,21149
0,54067
0,39131
0,18119
0,47039
0,35019
0,5073
0,22117
0,22101
0,2158
0,5099
0,5127
0,18041
0,21135
0,47109
0,29185
0,54043
0,22109
0,21087
0,13299
0,48461
0,21057
0,22093
0,21011
0,5067
0,47073
0,22007
0,21123
0,1053
0,47003
0,47111
0,54031
0,13023
0,1105
0,18175
0,2188
0,45061
0,47025
0,21219
0,21127
0,22099
0,45025
0,13319
0,22037
0,18075
0,54017
0,13119
0,47143
0,18111
0,5111
0,13189
0,45039
0,54019
0,47099
0,22027
0,29069
0,29221
0,18101
0,45089
0,47185
0,22075
0,21139
0,12075
0,13005
0,5021
0,28161
0,5075
0,13303
0,21085
0,47087
0,13025
1,28011
1,45053
1,37197
1,48103
1,37107
1,20055
1,37061
1,48263
1,37011
1,4027
1,28023
1,35039
1,46089
1,5097
1,48123
1,35031
1,13293
1,48213
1,28143
1,51169
1,48349
1,1027
1,1061
1,51690
1,48279
1,48291
1,48495
1,48433
1,48127
1,53077
1,37095
1,16073
1,13131
1,48179
1,20175
1,21133
1,29123
1,45037
1,48489
1,48377
1,48449
1,48353
1,51143
1,48153
1,28125
1,51027
1,51051
1,48471
1,45047
1,45001
1,48005
1,27105
1,5137
1,16047
1,48079
1,48323
1,28107
1,51037
1,1023
1,51025
1,48105
1,37045
1,48189
1,13137
1,13165
1,12037
1,51083
1,48415
1,35029
1,13027
1,28159
1,37151
1,37169
1,48249
1,13071
1,48481
1,28009
1,37163
1,6029
1,12047
1,28083
1,1109
1,6047
1,28077
1,28103
1,37091
1,51195
1,37065
1,37173
1,48165
1,20067
1,48025
1,51089
1,19021
1,35059
1,51131
1,37079
1,48325
1,39075
1,37153
1,48229
1,48155
1,21071
1,28013
1,37041
1,13261
1,21001
1,37185
1,1043
1,48227
1,37177
1,51049
1,28097
1,28117
1,28007
1,18087
1,21055
1,48421
1,51193
1,48437
1,5109
1,13101
1,48111
1,1067
1,37193
1,28113
1,1009
1,21075
1,51035
1,40107
1,37023
1,37181
1,45021
1,1019
1,51141
1,22105
1,48395
1,28041
1,21235
1,48205
1,48409
1,6025
1,53001
1,20093
1,48487
1,28031
1,51197
1,48087
1,1075
1,1011
1,51730
1,1095
1,28079
1,21207
1,13277
1,48035
1,51147
1,21025
1,28043
1,6107
1,48463
1,21053
1,48013
1,1037
1,28027
1,48473
1,37195
1,28151
