Less than High School,High School,Some College,Bachelors or Above
77.07281879194628,14.193624161073823,4.548993288590604,4.186912751677853
68.92763636363637,20.12563636363635,5.918181818181815,5.028909090909091
60.30650994575043,25.528571428571464,7.887160940325498,6.274321880650998
51.60740740740745,31.704894179894186,9.440608465608468,7.250396825396827
43.61613351877606,37.12127955493743,11.08956884561891,8.174687065368575
33.790733590733595,34.84131274131274,15.322393822393822,16.043243243243243
